piece,run,episode,stroke,duration_s,duration_error_s,drift_s,window_s,dbfs_raw,dbfs_model,dynamic_zone,dynamic_zone_hit,dynamic_distance_db,dynamic_centre_error_db,quality_eff,overall,tone_quality,attack_quality,release_quality,bow_control,dynamic_accuracy,defect_score,bow_speed_measured,depth_m,bow_position,force_mean,force_std,torque_mean,torque_max,bow_usage_m,smoothness_jerk,logged_quality,logged_tone
vocalise,Base2,0,6,1.8010432720184326,0.0010432720184305744,0.06392765045166016,0.5,-15.880858552214573,-21.240858552214572,mf,1,0.0,1.2286913754168332,0.45985270813107487,0.2265845388174057,0.603488028049469,0.46293631196022034,0.25707557797431946,0.3841644823551178,0.7041373252868652,0.337108850479126,0.17698434645140837,0.0009738636363636364,0.5207435544295389,0.41308576384461765,0.49153946294059725,0.41164924489914,0.7563612395979629,4.460384498541893,10571.314048000591,,
vocalise,Base2,0,7,1.184906005859375,-0.015093994140624067,0.064991903305053,0.5,-15.359700134966609,-20.719700134966608,mf,0,0.49508822976796907,1.7498497926647971,0.7421411991119385,0.5612725615501404,0.8235811591148376,0.9839791059494019,0.2756267786026001,0.5066854953765869,0.5941535234451294,0.012684409506618977,0.17700594879554457,0.00031761363636363584,0.3532092930457911,0.26463914865910765,0.36260950895638794,0.4466663029985374,0.5856683350930171,4.460384498541893,10571.314048000591,,
vocalise,Base2,0,8,1.5154130458831787,0.015413045883178045,0.0499117374420166,0.5,-18.160710173852074,-23.520710173852073,mp,0,0.20360131667616344,1.4583628795729915,0.4362219013273716,0.20799441635608673,0.4129602313041687,0.7899457812309265,0.14469459652900696,0.22782431542873383,0.4362053871154785,0.35136333107948303,0.1380470352757179,-0.00011988636363636368,0.3939173117424384,0.4501012339989585,0.5317599074705285,0.2797268125325118,0.6055534855862374,4.460384498541893,10571.314048000591,,
vocalise,Base2,0,9,0.9141387939453125,0.014138793945314032,0.06534981727600098,0.5,-13.630139481630534,-18.990139481630536,mf,0,2.2246488831040416,3.4794104460008697,0.34016793332993983,0.1862407624721527,0.2970746159553528,0.6710848212242126,0.07184690982103348,0.24902768433094025,0.9316070079803467,0.01247549057006836,0.19943914053925602,0.0009738636363636364,0.34874230047046506,0.28647640441773053,0.3475877239166276,0.45128319932634114,0.596842428675253,4.460384498541893,10571.314048000591,,
vocalise,Base2,0,10,1.1832160949707031,-0.016783905029299717,0.07950172424316548,0.5,-15.952081578859826,-21.312081578859825,f,0,0.09729321412524783,-1.3520547770220759,0.6186299130320548,0.4055536091327667,0.5547666549682617,0.9626848697662354,0.4498710632324219,0.32081305980682373,0.4798476994037628,0.01724974252283573,0.16559821109809714,0.0009738636363636364,0.3624259555747789,0.3899392337093494,0.33624964396638224,0.2865042657663571,0.6009052716378902,4.460384498541893,10571.314048000591,,
vocalise,Base2,0,11,2.3630599975585938,-0.03694000244141016,0.06274380683899139,0.5,-18.023561992760015,-23.383561992760015,mf,1,0.0,-0.9140120651286097,0.6355350069701672,0.24730254709720612,0.7227055430412292,0.9264628887176514,0.27737605571746826,0.36909252405166626,0.7808536291122437,0.02279289811849594,0.1483365262977821,0.0005363636363636365,0.48220176112443963,0.2776169557547526,0.35299441972576606,0.5451031653566276,0.793994332591288,4.460384498541893,10571.314048000591,,
vocalise,Base2,0,12,1.1715478897094727,-0.0284521102905273,0.025821924209594727,0.5,-14.924978631887962,-20.284978631887963,mf,0,0.9298097328466142,2.184571295743442,0.8284362018108367,0.8358957171440125,0.7730079293251038,0.8830669522285461,0.896210253238678,0.8858602046966553,0.6379939913749695,0.009788136929273605,0.18948523319168742,0.0005363636363636365,0.6183549966401605,0.25688345282854297,0.26998396389570256,0.47045946881155665,0.7969440345593762,4.460384498541893,10571.314048000591,,
vocalise,Base2,0,13,1.1689460277557373,-0.031053972244262873,0.0006509304046637965,0.5,-14.939799420325304,-20.299799420325304,mf,0,0.9149889444092736,2.1697505073061016,0.8333113253116607,0.7455989122390747,0.8367804884910583,0.8617556691169739,0.8632090091705322,0.8258276581764221,0.7484538555145264,0.007769335992634296,0.1803605575339232,0.0005363636363636365,0.6136691768945746,0.26615717001256955,0.28397055887377437,0.6218390137541843,0.7891889360373994,4.460384498541893,10571.314048000591,,
vocalise,Base2,0,14,2.357391834259033,-0.04260816574096582,9.284019470356952e-05,0.5,-18.201328619940686,-23.561328619940685,mf,1,0.0,-1.0917786923092798,0.6251356944441796,0.2956337332725525,0.6281964182853699,0.9298821091651917,0.4375447928905487,0.4289937913417816,0.6331477761268616,0.021754397079348564,0.1490309797686972,0.0005363636363636365,0.4844075223158496,0.3249009526469129,0.2759373505479988,0.3620971066023605,0.7704633125227229,4.460384498541893,10571.314048000591,,
vocalise,RL2,0,1,2.2218549251556396,-0.17814507484435893,0.004980278015136896,0.5,-15.6124993121825,-20.9724993121825,mf,0,0.24228905255207778,1.4970506154489058,0.7605080783367156,0.7880420088768005,0.705735445022583,0.8022577166557312,0.8277093172073364,0.867755651473999,0.692400336265564,0.020168092101812363,0.1548588956117429,0.0005292591600707084,0.613925875836785,0.2999018180267812,0.3729444586760552,0.46845693621300116,0.8245863325885747,4.621520716687963,11023.662203139595,,
vocalise,RL2,0,2,1.477052927017212,-0.022947072982788308,0.00011425018310529111,0.5,-14.575492460364659,-19.93549246036466,mf,0,1.279295904369917,2.534057467266745,0.7638848766684533,0.562496542930603,0.8429224491119385,0.949445366859436,0.4188930094242096,0.5656811594963074,0.7718299627304077,0.01594303920865059,0.19777212847452463,0.0002927425055792845,0.5074629041900658,0.3968658942942312,0.2964914264035784,0.5444212870673913,0.7830988444236333,4.621520716687963,11023.662203139595,,
vocalise,RL2,0,2,1.4833879470825195,-0.016612052917480025,3.7240982056374605e-05,0.5,-15.509675519043174,-20.869675519043174,mf,0,0.34511284569140344,1.5998744085882315,0.8436441689729691,0.8390735983848572,0.8005251884460449,0.8829967975616455,0.9119839668273926,0.8932287096977234,0.6199575066566467,0.013181956484913826,0.170650726210378,0.00010429518909165389,0.60835079426777,0.3478317437280888,0.4286473367773796,0.462534477501705,0.800077192572201,4.621520716687963,11023.662203139595,,
vocalise,RL2,0,3,1.4516520500183105,-0.048347949981689675,3.7240982056374605e-05,0.5,-15.41937231389731,-20.77937231389731,mp,0,2.9449391766309283,4.199700739527756,0.7161225765943527,0.6540609002113342,0.7020392417907715,0.7695280313491821,0.7314251661300659,0.7875632047653198,0.7235786318778992,0.03602047264575958,0.18272383415224056,0.00016064255923935842,0.5692120246389387,0.48045278397618874,0.37048756638611174,0.5847725071704234,0.8091533516685292,4.621520716687963,11023.662203139595,,
vocalise,RL2,0,3,1.4931631088256836,-0.0068368911743175165,0.00038604736328196054,0.5,-14.509616269386822,-19.86961626938682,mp,0,3.854695221141416,5.109456784038244,0.7935903191566468,0.7822101712226868,0.7681028842926025,0.8398324251174927,0.8043625950813293,0.8410081267356873,0.7251627445220947,0.008918974548578262,0.18898299276811206,0.00035031242659597694,0.6145239048869425,0.271041846147595,0.33334118701280874,0.4689090738944477,0.8054873532230837,4.621520716687963,11023.662203139595,,
