piece,run,episode,stroke,duration_s,duration_error_s,drift_s,window_s,dbfs_raw,dbfs_model,dynamic_zone,dynamic_zone_hit,dynamic_distance_db,dynamic_centre_error_db,quality_eff,overall,tone_quality,attack_quality,release_quality,bow_control,dynamic_accuracy,defect_score,bow_speed_measured,depth_m,bow_position,force_mean,force_std,torque_mean,torque_max,bow_usage_m,smoothness_jerk,logged_quality,logged_tone
yunpiece,Base1,0,43,0.516901969909668,0.016901969909668024,0.052584171295166016,0.5168934240362811,-15.585587584783088,-20.945587584783087,f,1,0.0,-0.9855607829453383,0.4628074422478676,0.6193971633911133,0.556277334690094,0.33799871802330017,0.23382258415222168,0.7983312606811523,0.963266909122467,0.07730958610773087,0.2011418063039938,0.0010454545454545456,0.7339062857890524,0.4271400806843782,0.3388382288767931,0.6826658497811552,0.8811089562748258,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,44,0.5166141986846924,0.01661419868469244,0.06948614120483398,0.5166213151927438,-15.493380793039591,-20.85338079303959,f,1,0.0,-0.8933539912018418,0.5534633919596672,0.6180127859115601,0.6147453784942627,0.3541223108768463,0.6373031735420227,0.7539047598838806,0.9590476751327515,0.29933130741119385,0.1851015414455495,0.0010454545454545456,0.7267536168096257,0.27681666998750337,0.35755486138011694,0.7649989639471072,0.8659697521317525,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,45,0.5169246196746826,0.016924619674682673,0.08610033988952637,0.5169160997732426,-15.578434438600306,-20.938434438600307,f,1,0.0,-0.978407636762558,0.4050874814391136,0.5559497475624084,0.43578651547431946,0.3454500436782837,0.2615238428115845,0.8225252628326416,0.9094315767288208,0.04689641669392586,0.19914671241714715,0.0010454545454545456,0.7199629480155477,0.36663996735217014,0.30265734528502414,0.668589438493028,0.852517997788317,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,46,1.0314700603485107,0.03147006034851085,0.10302495956420898,0.5,-13.612887532492248,-18.972887532492248,f,1,0.0,0.9871392693455014,0.3353281639516354,0.09141701459884644,0.200558602809906,0.7997903823852539,0.2094442993402481,0.2140190750360489,0.6799699068069458,0.010116100311279297,0.20021213938101298,0.0010454545454545456,0.42534383607276044,0.6441683256286911,0.27983176776735896,0.4060626279579237,0.6092293031190424,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,47,0.2648792266845703,0.01487922668457034,0.13449501991271973,0.264875283446712,-21.443807218958884,-26.803807218958884,f,0,5.589018854224307,-6.843780417121135,0.21454916491981568,0.13889242708683014,0.37123796343803406,0.1273050606250763,0.07163000106811523,0.14651335775852203,0.5071601867675781,0.5025336742401123,0.15749567291205394,0.0010454545454545456,0.19015225979853503,0.9457765873927078,0.6637415110406689,0.21003732317267662,0.3352981169199077,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,48,0.5157020092010498,0.01570200920104986,0.14937424659729004,0.5157142857142857,-15.06870589134791,-20.42870589134791,f,1,0.0,-0.4686790895101609,0.6049969136714936,0.40011343359947205,0.6650522351264954,0.8298589587211609,0.2549443542957306,0.43962767720222473,0.8820610642433167,0.32361072301864624,0.20025155705104936,0.0010454545454545456,0.24869028508434565,0.508376532298047,0.44705781217139234,0.406888214590394,0.5364419481498357,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,49,0.2666199207305908,0.016619920730590848,0.16507625579833984,0.2666213151927438,-18.26193866601567,-23.62193866601567,f,0,2.407150301281092,-3.6619118641779203,0.3720522507035009,0.3985537588596344,0.5609923005104065,0.33578333258628845,0.08329811692237854,0.22615152597427368,0.4901978075504303,0.41780030727386475,0.19046171523535302,0.0010454545454545456,0.29722379014095296,0.755090077939981,0.7509305543193826,0.29928689828639793,0.4231171664212228,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,50,0.5128984451293945,0.012898445129394587,0.18169617652893066,0.5129024943310657,-14.412342419195332,-19.772342419195333,f,1,0.0,0.18768438264241638,0.46859053149819374,0.3532586395740509,0.5398288369178772,0.6081984043121338,0.1375277191400528,0.35904794931411743,0.8530511260032654,0.32266953587532043,0.1988547754921817,0.0010454545454545456,0.346932591518277,0.3866864772076724,0.42327139107132394,0.4713795229487353,0.5686246712214718,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,51,0.5159401893615723,0.01594018936157232,0.1945946216583252,0.5159410430839002,-17.57985387588912,-22.93985387588912,f,0,1.7250655111545434,-2.9798270740513715,0.27154804263263943,0.3352218568325043,0.3858865201473236,0.16786296665668488,0.037667255848646164,0.29134446382522583,0.6782614588737488,0.608027458190918,0.20165471584929265,0.0010454545454545456,0.34525021998972194,0.5801635418885102,0.4456283336929712,0.333554656445823,0.5856879007279616,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,52,0.5186190605163574,0.018619060516357477,0.21053481101989746,0.5186167800453515,-17.86671717037897,-23.22671717037897,f,0,2.0119288056443914,-3.2666903685412194,0.38442805637605487,0.503440797328949,0.5073034763336182,0.31673967838287354,0.009603018872439861,0.40129101276397705,0.8217234015464783,0.593063473701477,0.1975560528305232,0.0010454545454545456,0.34910244171174604,0.3690064750798323,0.4280225139782176,0.46858256543076154,0.6111632846718432,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,53,0.5155956745147705,0.015595674514770563,0.22915387153625488,0.515578231292517,-14.882032944349417,-20.24203294434942,f,1,0.0,-0.2820061425116691,0.5381485402584076,0.29118654131889343,0.5637950301170349,0.7861832976341248,0.29477980732917786,0.4311644434928894,0.7659856677055359,0.3009820580482483,0.20124827316729776,0.0010454545454545456,0.3470636090306805,0.6437892418505635,0.3741993075043283,0.34027226777343095,0.5912787502598569,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,54,0.7811698913574219,0.031169891357421875,0.2447495460510254,0.5,-14.348491564207144,-19.708491564207144,f,1,0.0,0.2515352376306055,0.5567850440740585,0.27084121108055115,0.5967446565628052,0.8680323958396912,0.2041044533252716,0.42742592096328735,0.8370752930641174,0.013670947402715683,0.19803378262139038,0.0010454545454545456,0.3961226526700098,0.3015353260379599,0.31029356529069485,0.5070119926903299,0.6489706902139115,5.134420036171004,11358.52294555794,,
yunpiece,Base1,0,55,0.12522363662719727,0.014286136627197271,0.0005319118499755859,0.12523809523809523,-40.394177522069285,-45.754177522069284,p,0,17.01081977995373,-18.26558134285056,0.28523084780157265,0.12037747353315353,0.5362202525138855,0.21616001427173615,0.11390120536088943,0.41457781195640564,0.269450843334198,0.5116336941719055,0.11554780799646985,-0.0004500000000000001,0.5290133047477649,1.0056939713098383,1.090349050922318,0.47284116211165467,0.6071291677865182,5.134420036171004,11358.52294555794,,
